commit_sha,commit_message,file_name,change_type,log_statement,old_log_loc,old_store_name,new_log_loc,new_store_name
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,YY_FATAL_ERROR(,1193,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1077,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,YY_FATAL_ERROR(,1193,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1145,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in yy_get_next_buffer()"" );",1193,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1189,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_create_buffer()"" );",1407,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1414,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_create_buffer()"" );",1408,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1416,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_create_buffer()"" );",1416,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1420,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_create_buffer()"" );",1417,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1425,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yyensure_buffer_stack()"" );",1579,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1579,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yyensure_buffer_stack()"" );",1599,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1579,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yyensure_buffer_stack()"" );",1605,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1584,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yyensure_buffer_stack()"" );",1605,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1604,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_scan_buffer()"" );",1625,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1620,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_scan_buffer()"" );",1640,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1630,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_scan_bytes()"" );",1674,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1675,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmCommandArgument_yy_scan_bytes()"" );",1675,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1679,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"YY_FATAL_ERROR( ""bad buffer in cmCommandArgument_yy_scan_bytes()"" );",1683,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1686,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""bad buffer in cmCommandArgument_yy_scan_bytes()"" );",1684,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1688,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"(void) fprintf( stderr, ""%s\n"", msg );",1699,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1704,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"(void) fprintf( stderr, ""%s\n"", msg );",1701,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1706,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"yy_fatal_error( ""cmCommandArgument_yyset_lineno called with no buffer"" , yyscanner);",1814,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1821,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""cmCommandArgument_yyset_lineno called with no buffer"" );",1815,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1821,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,-,"yy_fatal_error( ""cmCommandArgument_yyset_column called with no buffer"" , yyscanner);",1829,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1836,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmCommandArgumentLexer.cxx,+,"YY_FATAL_ERROR( ""cmCommandArgument_yyset_column called with no buffer"" );",1830,/data/download/CMake/CMake/Kitware_CMake_6_old.cpp,1836,/data/download/CMake/CMake/Kitware_CMake_6_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,-,"YY_FATAL_ERROR( ""input in flex scanner failed"" ); \",618,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,616,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,-,"YY_FATAL_ERROR( ""input in flex scanner failed"" ); \",628,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,616,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,"YY_FATAL_ERROR( ""input in flex scanner failed"" ); \",635,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,626,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,"YY_FATAL_ERROR( ""input in flex scanner failed"" ); \",635,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,636,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,-,YY_FATAL_ERROR(,968,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,866,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,YY_FATAL_ERROR(,973,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,991,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,-,YY_FATAL_ERROR(,991,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1008,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,-,YY_FATAL_ERROR(,1059,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1008,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,YY_FATAL_ERROR(,1078,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1014,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,YY_FATAL_ERROR(,1078,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1082,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in yy_get_next_buffer()"" );",1078,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1126,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,"YY_FATAL_ERROR( ""flex scanner push-back overflow"" );",1165,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1228,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,-,"YY_FATAL_ERROR( ""out of dynamic memory in cmExpr_yy_create_buffer()"" );",1318,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1389,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
c5df1f165c7f8f1e31e3144d326c6836af2e678d,"Regenerate lexer source code

Revise the manual procedure in the `*Lexer.in.l` files.  Some of our
post-processing steps are no longer necessary with the current set of
supported compilers.  Some steps changed with newer versions of flex.

Then regenerate all lexers with flex version 2.6.1.",Source/cmExprLexer.cxx,+,"YY_FATAL_ERROR( ""out of dynamic memory in cmExpr_yy_create_buffer()"" );",1319,/data/download/CMake/CMake/Kitware_CMake_7_old.cpp,1391,/data/download/CMake/CMake/Kitware_CMake_7_new.cpp
